id,title,company,skills,location,salary_min,salary_max,type,age_preference,experience_required,education_required,description,category,source,job_url,scraped_at,skills_source,salary_source
scraped_vietnamworks_algolia_00008,Chuyên Gia Quản Trị Rủi Ro Tín Dụng (Lương Upto 70 Triệu),Ngân Hàng TNHH MTV Kỷ Nguyên Thịnh Vượng - GPBank,Tài chính|Kế toán|Kinh doanh|Xây dựng|Cơ khí|Luật,Hà Nội,50000000,70000000,full-time,any,6,university,"MỤC ĐÍCH CÔNG VIỆC: • Nhằm xây dựng các chính sách, quy trình, các công cụ, hệ thống cảnh báo sớm quản trị danh mục tín dụng với từng phân khúc và tham gia xây dựng mô hình rủi ro, mô hình số hóa và tự động hóa nhằm quản lý rủi ro tín dụng của... Yêu cầu: 1. Trình độ Học vấn: • Tốt nghiệp Đại học trở lên chuyên ngành Ngân hàng, Kinh tế, Tài chính, Quản trị Kinh doanh, Luật. … • FRM là một lợi thế 2. Các Kinh nghiệm liên quan • Tối thiểu 6 năm trong lĩnh vực ngân hàng trong đó tối thiểu 4 năm liên quan tới lĩnh vực tín...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-gia-quan-tri-rui-ro-tin-dung-luong-upto-70-trieu-2028232,2026-04-14T19:30:40.027634,title,original
scraped_vietnamworks_algolia_00009,Quản Lý Tài Chính,Công Ty Cổ Phần Sản Xuất Và Kinh Doanh VinMetal,Kế toán|Tài chính|Cơ khí|IT|Sản xuất|Bất động sản|Marketing,Hà Nội,11500000,20700000,full-time,any,4,university,"Địa điểm làm việc: TechnoPark, Gia Lâm, Hà Nội Dự án: VinMetal – Tổ hợp sản xuất thép công nghiệp tại Vũng Áng, Hà Tĩnh Tham gia và quản lý các giao dịch huy động vốn cho dự án và công ty, bao gồm tài trợ trong nước và quốc tế , với cơ hội làm... Yêu cầu: • Background (Bank-friendly) o 5–10 năm kinh nghiệm tại Ngân hàng (Project Finance / Structured Finance / FI) hoặc Financial Advisory / Corporate Finance o Có deal experience thực tế (execution, không chỉ pitching) • ECA Requirement: Có exposure đến ECA financing , ví dụ: o Tham gia deal có ECA cover o Làm việc với ECAs / export lenders • Core Skills o Financial...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/quan-ly-tai-chinh--2006467,2026-04-14T19:30:40.027753,title,inferred
scraped_vietnamworks_algolia_00012,Chuyên Viên Quản Trị Hệ Thống CNTT (Quản Trị Sysadmin) - Mã Số: Vhqt-04,Chi Nhánh Trung Tâm Công Nghệ Thông Tin Tập Đoàn Bảo Việt,Hành chính|IT|Kế toán|Lao động phổ thông|Bảo vệ|Cơ khí|Điện|Kho vận|Giáo dục|Marketing,Hà Nội,9200000,17250000,full-time,any,3,high,"- Thực hiện quản trị chuyên sâu, cấu hình, tối ưu hiệu năng, giám sát, phân tích log và xử lý các sự cố phức tạp cho toàn bộ hệ thống hạ tầng CNTT tại DC/DR (máy chủ vật lý/ảo hóa, hệ điều hành, lưu trữ, backup, an ninh hệ thống…) nhằm bảo đảm... Yêu cầu: 1. Yêu cầu tối thiểu - Đào tạo: Tốt nghiệp đại học chuyên ngành Tin học, Điện tử tin học, Khoa học máy tính, Truyền thông và mạng máy tính, Kỹ thật phần mềm, Hệ thống thông tin, Công nghệ thông tin, An toàn thông tin, Công nghệ kỹ thuật máy tính, Công nghệ truyền...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-quan-tri-he-thong-cntt-quan-tri-sysadmin-ma-so-vhqt-04-2030636,2026-04-14T19:30:40.028083,title,inferred
scraped_vietnamworks_algolia_00013,3D Character Modeler,Công Ty TNHH Nexon Creative Studio VINA,Cơ khí,Hồ Chí Minh,9600000,18000000,full-time,any,0,high,"Lưu ý: Vui lòng nộp CV kèm Portfolio khi ứng tuyển • Thực hiện modeling nhân vật, trang phục, trang bị dựa trên phong cách và concept của dự án • Tạo modeling và texture chất lượng cao cho nhân vật dạng sinh vật hoặc hình người • Đăng ký và quản lý modeling resource trong engine •... Yêu cầu: • Có kinh nghiệm thực tế hoặc tham gia dự án liên quan đến modeling nhân vật • Thành thạo tạo mô hình Low-poly hoặc phong cách Realistic • Hiểu biết về cấu trúc khuôn mặt, trang phục và cơ thể người • Sử dụng thành thạo nhiều công cụ trong số sau: 3Ds Max / Maya...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/3d-character-modeler--2011926,2026-04-14T19:30:40.028201,title,inferred
scraped_vietnamworks_algolia_00014,Chuyên Viên Kinh Doanh Kênh Horeca,Công Ty TNHH Chăn Nuôi Việt Nhật - Công Ty Thành Viên Của Vinamilk,Kinh doanh|Cơ khí|Phục vụ|Luật|Marketing,Hồ Chí Minh,1000,600000000,full-time,any,1,high,"• Tìm kiếm, mở rộng điểm bán kênh nhà hàng, khách sạn, B2B • Đề xuất điều kiện hợp đồng, báo giá, chiết khấu, hoạt động marketing với đối tác • Thu thập dữ liệu về số lượng hàng bán, doanh thu từ ngành hàng • Làm việc với phòng marketing nội bộ cho kế hoạch marketing... Yêu cầu: • Tốt nghiệp Cao Đẳng trở lên • Đã có ít nhất 1 năm kinh nghiệm bán hàng kênh Horeca ưu tiên mảng sản phẩm từ thịt • Có mối quan hệ tốt với các siêu thị hoặc nhà hàng cao cấp, khách sạn 4-5 sao, nhà nhập khẩu và phân phối • Có thể giao tiếp...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-kinh-doanh-kenh-horeca-2016001,2026-04-14T19:30:40.028312,title,original
scraped_vietnamworks_algolia_00015,Environment Concept Artist,Công Ty TNHH Nexon Creative Studio VINA,IT|Sản xuất|Nông nghiệp|Marketing,Hồ Chí Minh,9600000,18000000,full-time,any,0,high,1. Khái quát về vị trí Sản xuất background concept art phù hợp với tựa game Mabinogi Mobile 2. Công việc chủ yếu Sản xuất sheet dùng để thiết kế concept và modeling cho dungeon/thị trấn/field Yêu cầu: - Hiểu rõ về phong cách đồ họa của Mabinogi Mobile - Có khả năng vẽ tay cấu trúc không gian 3D - Hiểu biết về nghệ thuật đánh đèn (lighting) - Am hiểu về sự hài hòa màu sắc Ưu tiên - Có kinh nghiệm sử dụng SketchUp hoặc Unity ProBuilder để dựng cấu trúc nguyên...,sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/environment-concept-artist--2014862,2026-04-14T19:30:40.028411,title,inferred
scraped_vietnamworks_algolia_00016,Technical Artist,Công Ty TNHH Nexon Creative Studio VINA,Kinh doanh|Xây dựng|Cơ khí|IT|Sản xuất|Nông nghiệp|Giáo dục|Marketing,Hồ Chí Minh,9600000,18000000,full-time,any,0,high,"1. Khái quát về vị trí (Position Summary) - Tên vị trí: Technical Artist - Engine đảm nhận: Unity - Vai trò chủ yếu: Đóng vai trò cầu nối kỹ thuật giữa team Art và team Engineering, đồng thời tối ưu hóa quy trình (pipeline) sản xuất content 2. Công việc chủ yếu (Responsibilities) - Xây dựng và... Yêu cầu: - Có kinh nghiệm thực tế hoặc từng tham gia thực hiện các dự án liên quan - Am hiểu về Unity engine và rendering pipeline - Có khả năng phát triển công cụ bằng ngôn ngữ C# - Am hiểu về việc tích hợp pipeline của các công cụ Art như Maya/Blender/Substance... - Có kỹ năng giải...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/technical-artist--2014857,2026-04-14T19:30:40.028509,title,inferred
scraped_vietnamworks_algolia_00017,Chuyên Viên Kiến Trúc Giải Pháp (Solution Architect) - Mã Số: Ptud-04,Chi Nhánh Trung Tâm Công Nghệ Thông Tin Tập Đoàn Bảo Việt,Xây dựng|IT|Kế toán|Cơ khí|Kho vận|Giáo dục,Hà Nội,9200000,17250000,full-time,any,2,high,"Phân tích yêu cầu & đánh giá giải pháp: - Làm việc với các bên liên quan (nghiệp vụ, kỹ thuật, Ban lãnh đạo) để nắm bắt mục tiêu, yêu cầu và ràng buộc của dự án - Đánh giá yêu cầu hệ thống, xác định rủi ro tiềm ẩn, cân đối giữa hiệu suất, chi... Yêu cầu: 1. Yêu cầu tối thiểu 1.1. Trình độ chuyên môn - Đào tạo: Tốt nghiệp Đại học chuyên ngành Công nghệ thông tin, Khoa học máy tính, Công nghệ phần mềm, Hệ thống thông tin hoặc các ngành liên quan. Ưu tiên ứng viên có bằng Thạc sĩ. - Tiếng Anh: Đọc hiểu tài liệu kỹ thuật...",construction,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-kien-truc-giai-phap-solution-architect-ma-so-ptud-04-2030660,2026-04-14T19:30:40.028571,title,inferred
scraped_vietnamworks_algolia_00018,Ecommerce QA and Launch Lead,WOWSUITE SOFTWARE,IT|Bất động sản|Marketing|Kinh doanh Online,Hồ Chí Minh,9600000,18000000,full-time,any,3,high,"SHOPIFY, CTRWOW, CHECKOUT, CRM, PAYMENTS, EVERFLOW AD OPS PURPOSE Own campaign readiness and release quality across CTRwow funnels and Shopify stores. Test and validate full customer journeys, tracking, payments, and CRM flows, ensuring launches are correct, stable, and measurable. Own ad operations readiness in Everflow to ensure clean attribution and partner reporting. Develop into Launch Project Manager by owning... Yêu cầu: SKILLS AND QUALIFICATIONS • 3 plus years experience in ecommerce QA, manual testing, or funnel and checkout testing, or strong internal promotion track record • Strong understanding of ecommerce journeys, checkout logic, subscriptions, and refunds • Hands on experience with Shopify and funnel builders such as CTRwow • Working knowledge of CRMs and lifecycle messaging systems, including multi tool environments • Working knowledge of...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ecommerce-qa-and-launch-lead-2011832,2026-04-14T19:30:40.028641,title,inferred
scraped_vietnamworks_algolia_00019,Trưởng Phòng Kinh Doanh Ở HCM,Công Ty TNHH Draho Việt Nam,Kinh doanh|Cơ khí,Hồ Chí Minh,20000000,50000000,full-time,<35,2,college,"Mô tả công việc: • Quản lý đội ngũ nhân viên kinh doanh nhằm đạt mục tiêu tăng trưởng và doanh số. • Phát triển mảng dự án mới, tập trung vào các dự án công của nhà nước. • Hoạch định và triển khai chiến lược kinh doanh nhằm mở rộng tệp khách hàng và tăng... Yêu cầu: • Trình độ: Cao đẳng trở lên. • Độ tuổi: 29 – 35. • Kinh nghiệm: Tối thiểu 2 năm ở vị trí tương đương. • Kiến thức: - Có kinh nghiệm quản lý đội nhóm kinh doanh. - ...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/truong-phong-kinh-doanh-o-hcm-2032939,2026-04-14T19:30:40.028699,title,original
scraped_vietnamworks_algolia_00020,Trưởng Phòng Thiết Kế Cơ Điện (MEP Manager) – Dự Án Công Nghiệp & FDI | Thu Nhập Cạnh Tranh Cao,GIZA GROUP,Điện|Xây dựng|Cơ khí,Hà Nội,13799999,23000000,full-time,<45,5,university,"Vai trò của bạn tại GIZA GROUP Bạn sẽ là người dẫn dắt toàn bộ hoạt động thiết kế MEP, đảm bảo chất lượng kỹ thuật, tối ưu chi phí và đáp ứng yêu cầu của các dự án công nghiệp quy mô lớn. Trách nhiệm chính • Xây dựng và triển khai chiến lược phát triển bộ... Yêu cầu: Chân dung ứng viên lý tưởng • Tốt nghiệp Đại học chuyên ngành: Điện, Điện – Điện tử, Tự động hóa, Cơ điện • Tối thiểu 5+ năm kinh nghiệm, trong đó có kinh nghiệm quản lý/leader • Ưu tiên ứng viên từng tham gia dự án FDI, ODA, nhà xưởng, khu công nghiệp • Am hiểu tiêu chuẩn,...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/truong-phong-thiet-ke-co-dien-mep-manager-du-an-cong-nghiep-fdi-thu-nhap-canh-tranh-cao-2032804,2026-04-14T19:30:40.028767,title,inferred
scraped_vietnamworks_algolia_00021,Senior Java Backend Developer,Công ty Cổ phần Công nghệ và Dịch vụ phần mềm Lạc Long Quân,IT|Cơ khí|Bất động sản|Tài chính|Marketing,Hà Nội,0,30000000,full-time,any,2,high,"- Phát triển và duy trì các hệ thống vệ tinh ngân hàng (LOS, CMS, Payment...) và lõi xử lý cho QA Platform. - Tối ưu hóa hiệu năng hệ thống với Redis Caching. - Thực hiện tìm kiếm nâng cao qua Elasticsearch. - Thiết kế và triển khai luồng dữ liệu quy mô lớn sử dụng... Yêu cầu: - Tốt nghiệp từ Cao đẳng trở lên - chuyên ngành CNTT hoặc lĩnh vực liên quan. - Tối thiểu 2 năm kinh nghiệm thực chiến với Java/Spring Boot. - Am hiểu về Message Broker (Kafka) và cơ chế Caching (Redis). - Có kinh nghiệm phát triển các hệ thống ngân hàng là một lợi thế. - Kỹ...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/senior-java-backend-developer-2032846,2026-04-14T19:30:40.028829,title,original
scraped_vietnamworks_algolia_00022,Flutter Developer - Mobile & Web,Công ty Cổ phần Công nghệ và Dịch vụ phần mềm Lạc Long Quân,IT|Xây dựng|Marketing,Hà Nội,0,30000000,full-time,any,2,high,"- Phát triển ứng dụng đa nền tảng trên cả Mobile và Flutter Web. - Xây dựng Dashboard điều khiển cho QA Platform, hiển thị log và tín hiệu real-time qua MQTT. - Tối ưu hiệu năng render trên Web (Canvas Kit/HTML), đảm bảo mượt mà như App Native. - Tham gia vào quy trình phát triển... Yêu cầu: - Tốt nghiệp từ Cao đẳng trở lên - chuyên ngành CNTT hoặc lĩnh vực liên quan. - Tối thiểu 2 năm kinh nghiệm phát triển ứng dụng với Flutter. - Có kinh nghiệm làm việc với các công nghệ web như HTML, CSS, JavaScript. - Hiểu biết về MQTT và các giao thức truyền thông khác. -...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/flutter-developer-mobile-and-web-2032854,2026-04-14T19:30:40.028890,title,original
scraped_vietnamworks_algolia_00023,General Accountant (Manufacturing),Vietnamworks' Client,Sản xuất|Kế toán|Lái xe|IT|Kho vận|May mặc|Marketing,Hồ Chí Minh,9600000,18000000,full-time,any,7,university,"**Company Overview:** We are a leading company in the textile, garment, and apparel manufacturing industry, known for producing high-quality products for global markets. Our operations include integrated supply chain management, from raw material sourcing to finished apparel delivery. We pride ourselves on innovation, quality, and sustainable practices, serving major international brands and retailers.... Yêu cầu: **Qualifications:** - Vietnam Nationals Only - Bachelor’s degree in Accounting, Finance, or related field; CPA or equivalent certification is preferred. - At least 5 - 7 years of proven accounting experience and management within the textile, garment, or apparel industry. - Deep understanding of industry-specific accounting practices, supply chain, inventory management, and manufacturing costs....",production,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/general-accountant-manufacturing--2032855,2026-04-14T19:30:40.028952,title,inferred
scraped_vietnamworks_algolia_00024,Giám Đốc Nhà Máy (Factory Director),Công Ty Cổ Phần Sakos,Sản xuất|Cơ khí|Giáo dục,Tiền Giang,30000000,40000000,full-time,<40,3,university,"Công Ty CP SAKOS Việt Nam thuộc Tập đoàn Sakostyle Hoa Kỳ là công ty chuyên sản xuất, thương mại sản phẩm hành lý (vali, balo, cặp, túi xách, phụ kiện,…) đang TUYỂN GẤP GIÁM ĐỐC NHÀ MÁY tài năng để cùng chúng tôi mở rộng thương hiệu và mang lại những giá trị... Yêu cầu: ***Bắt buộc: - Tốt nghiệp Đại học chuyên ngành Kỹ Thuật - Có kinh nghiệm hơn 3 năm trở lên về quản lý sản xuất (trong đó cần có kinh nghiệm quản lý) - Kỹ năng quản lý đội ngũ và điều hành sản xuất - Tiếng Anh giao tiếp tốt trong công việc 04 kỹ năng...",production,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/giam-doc-nha-may-factory-director--2032915,2026-04-14T19:30:40.029021,title,original
scraped_vietnamworks_algolia_00025,Trưởng Phòng Telemarketing,Tổng Công Ty Cổ Phần Bảo Hiểm Sài Gòn - Hà Nội (Bsh),Kinh doanh|Marketing|Kế toán|Xây dựng|Cơ khí|Tài chính,Hà Nội,9200000,17250000,full-time,any,5,high,"- Xây dựng và kiểm chứng mô hình telesales (giai đoạn nền): + Thiết kế phễu telesales cơ bản: Lead → Contact → Interested → Sale; + Thử nghiệm và tối ưu: kịch bản gọi, thông điệp bán hàng, phân khúc khách hàng, thời điểm và tần xuất gọi; + Xác định baseline: tỷ lệ chuyển đổi, CAC... Yêu cầu: Yêu cầu công việc: - Trình độ học vấn: Tốt nghiệp Đại học trở lên các ngành: Kinh tế, Tài chính – Bảo hiểm, Quản trị kinh doanh hoặc các ngành có liên quan; - Kinh nghiệm: + Có trên 03 năm kinh nghiệm trong lĩnh vực Telesales/ Direct sales/ Call center; + Có kinh nghiệm bán hàng dựa...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/truong-phong-telemarketing--2032963,2026-04-14T19:30:40.029087,title,inferred
scraped_vietnamworks_algolia_00026,Chuyên viên tuyển dụng,Công Ty Cổ Phần Nosco Shipyard,Hành chính|Kinh doanh|IT|Giáo dục|Marketing,Quảng Ninh,500000000,700000000,full-time,any,1,university,"Tiếp nhận và phân tích nhu cầu tuyển dụng từ các phòng ban Lập kế hoạch tuyển dụng theo tháng/quý/năm Đăng tin tuyển dụng trên các kênh (job sites, social media, nội bộ…) Tìm kiếm và sàng lọc hồ sơ ứng viên phù hợp Thực hiện phỏng vấn (phone interview, trực tiếp) Phối hợp với các quản lý để... Yêu cầu: Yêu cầu công việc Tốt nghiệp Đại học chuyên ngành Quản trị Nhân lực, Kinh tế hoặc liên quan Có từ 1–3 năm kinh nghiệm tuyển dụng Kỹ năng giao tiếp, phỏng vấn và đánh giá ứng viên tốt Có khả năng làm việc độc lập và chịu áp lực cao",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/chuyen-vien-tuyen-dung-2033104,2026-04-14T19:30:40.029156,title,original
scraped_vietnamworks_algolia_00027,Kỹ Sư QS Cơ Điện/Xây Dựng,Eurowindow Holding,Xây dựng|Điện|Hành chính|Bảo vệ|Cơ khí|Giáo dục,Hà Nội,13799999,23000000,full-time,any,3,high,"- Kiểm tra, lập tiên lượng mời thầu các gói thầu xây lắp. - Chấm thầu, lập giá gói thầu các gói thầu thi công xây lắp. - Kiểm tra, kiểm soát các hồ sơ thanh quyết toán về khối lượng, chất lượng và đơn giá các gói thầu thi công xây lắp. - Kiểm tra khối lượng, chất lượng và... Yêu cầu: - Tốt nghiệp Đại học chính quy trở lên chuyên ngành Kinh tế kỹ thuật, Kinh tế Xây dựng, Quản lý Dự án hoặc Chuyên ngành khác có liên quan. - Tối thiểu từ 3 năm kinh nghiệm làm việc trong lĩnh vực xây dựng. Có kinh nghiệm bóc khối lượng, làm dự toán. - Có kỹ năng về...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/viec-lam/ky-su-qs-co-djienxay-dung-2033127,2026-04-14T19:30:40.029215,title,inferred
