id,age,gender,education,marital_status,skills,experience_years,location,target_job,barriers,employment_status,current_salary,education_level_num,skills_normalized,barrier_health,barrier_family,barrier_techGap,barrier_location,barrier_language,barrier_score,barrier_level,region,location_normalized,cleaned_at
worker_0637,47,male,university,single,salary_range,23.0,Nha Trang,Lao động xây dựng,family,retired,6424282,5,True,0,1,0,0,0,1.5,low,central,khánh hòa,2026-04-19T00:38:59.573255
worker_0640,60,male,college,married,skills,30.0,Thanh Hóa,Nhân viên phục vụ,health,self-employed,11896993,4,True,1,0,0,0,0,2.0,medium,north,thanh hóa,2026-04-19T00:38:59.573390
worker_0641,59,other,college,divorced,salary_range|skills,30.0,Huế,Nhân viên kho vận,,self-employed,4690069,4,True,0,0,0,0,0,0.0,low,central,thừa thiên huế,2026-04-19T00:38:59.573411
worker_0642,39,male,upper_secondary,married,salary_range|skills,13.0,Hải Dương,Kế toán / Hành chính,,self-employed,9492859,3,True,0,0,0,0,0,0.0,low,north,hải dương,2026-04-19T00:38:59.573446
worker_0643,48,other,primary,married,skills,18.0,Vũng Tàu,Bảo vệ,,self-employed,14498281,1,True,0,0,0,0,0,0.0,low,south_east,vũng tàu,2026-04-19T00:38:59.573477
worker_0644,38,female,primary,widowed,salary_range|skills,15.0,Bình Dương,Thợ lành nghề,,self-employed,5442142,1,True,0,0,0,0,0,0.0,low,south_east,bình dương,2026-04-19T00:38:59.573508
worker_0645,63,female,college,married,salary_range|skills,30.0,Hải Dương,Công nhân sản xuất,location|family|techGap,unemployed,0,4,True,0,1,1,1,0,4.0,medium,north,hải dương,2026-04-19T00:38:59.573557
worker_0647,63,other,college,widowed,skills,30.0,Đà Nẵng,Công nhân sản xuất,techGap|health|family,self-employed,12752553,4,True,1,1,1,0,0,5.0,high,central,đà nẵng,2026-04-19T00:38:59.573655
worker_0648,65,male,upper_secondary,widowed,salary_range|skills,30.0,Đà Nẵng,Lái xe,location|techGap|other,unemployed,0,3,True,0,0,1,1,0,2.5,medium,central,đà nẵng,2026-04-19T00:38:59.573690
worker_0649,58,male,primary,married,salary_range|skills,30.0,Hải Dương,Bảo vệ,techGap,employed,10360747,1,True,0,0,1,0,0,1.5,low,north,hải dương,2026-04-19T00:38:59.573726
worker_0650,40,other,upper_secondary,married,salary_range|skills,20.0,Bình Dương,Giúp việc / Dịch vụ,techGap|other|family,employed,8848028,3,True,0,1,1,0,0,3.0,medium,south_east,bình dương,2026-04-19T00:38:59.573761
worker_0651,57,male,college,married,salary_range|skills,30.0,Thanh Hóa,Bảo vệ,family,employed,11476418,4,True,0,1,0,0,0,1.5,low,north,thanh hóa,2026-04-19T00:38:59.573800
worker_0652,46,male,upper_secondary,widowed,salary_range|skills,17.0,Hải Dương,Nhân viên bán hàng,health|location|techGap,retired,11219245,3,True,1,0,1,1,0,4.5,medium,north,hải dương,2026-04-19T00:38:59.573837
worker_0653,49,other,upper_secondary,divorced,salary_range|skills,21.0,Đà Nẵng,Kế toán / Hành chính,,retired,12612344,3,True,0,0,0,0,0,0.0,low,central,đà nẵng,2026-04-19T00:38:59.573867
worker_0654,59,other,primary,divorced,salary_range|skills,30.0,Hà Nội,Nông dân / Nông nghiệp,health|techGap,self-employed,7100746,1,True,1,0,1,0,0,3.5,medium,north,hà nội,2026-04-19T00:38:59.573897
worker_0655,46,other,college,single,salary_range|skills,19.0,Cần Thơ,Nhân viên kho vận,family,retired,3478746,4,True,0,1,0,0,0,1.5,low,mekong,cần thơ,2026-04-19T00:38:59.573932
worker_0656,57,other,primary,married,salary_range|skills,30.0,Vinhy,Bảo vệ,techGap|family,unemployed,0,1,True,0,1,1,0,0,3.0,medium,north,nghệ an,2026-04-19T00:38:59.573957
worker_0657,57,other,primary,widowed,salary_range|skills,29.0,Cần Thơ,Thợ lành nghề,techGap,retired,8925725,1,True,0,0,1,0,0,1.5,low,mekong,cần thơ,2026-04-19T00:38:59.573991
worker_0658,35,male,primary,married,salary_range|skills,14.0,Vinhy,Thợ lành nghề,health|other,self-employed,12298529,1,True,1,0,0,0,0,2.0,medium,north,nghệ an,2026-04-19T00:38:59.574016
worker_0659,36,male,college,single,salary_range|skills,7.0,Bình Dương,Nông dân / Nông nghiệp,techGap|health,retired,12752228,4,True,1,0,1,0,0,3.5,medium,south_east,bình dương,2026-04-19T00:38:59.574050
worker_0660,58,male,upper_secondary,divorced,skills,30.0,Vinhy,Công nhân sản xuất,,retired,3004545,3,True,0,0,0,0,0,0.0,low,north,nghệ an,2026-04-19T00:38:59.574073
worker_0661,63,male,upper_secondary,single,salary_range|skills,30.0,Hải Phòng,Công nhân sản xuất,location,unemployed,0,3,True,0,0,0,1,0,1.0,low,north,hải phòng,2026-04-19T00:38:59.574107
worker_0662,65,other,college,married,salary_range|skills,30.0,Vĩnh Phúc,Thợ lành nghề,family,unemployed,0,4,True,0,1,0,0,0,1.5,low,north,vĩnh phúc,2026-04-19T00:38:59.574158
worker_0663,41,other,university,married,salary_range,14.0,Hải Dương,Giúp việc / Dịch vụ,location|other,unemployed,0,5,True,0,0,0,1,0,1.0,low,north,hải dương,2026-04-19T00:38:59.574191
worker_0664,56,female,college,married,salary_range|skills,29.0,Hải Dương,Lao động xây dựng,location,self-employed,12301140,4,True,0,0,0,1,0,1.0,low,north,hải dương,2026-04-19T00:38:59.574227
worker_0665,46,female,upper_secondary,widowed,salary_range|skills,18.0,Huế,Bảo vệ,family|health|location,unemployed,0,3,True,1,1,0,1,0,4.5,medium,central,thừa thiên huế,2026-04-19T00:38:59.574247
worker_0666,45,male,primary,married,salary_range|skills,15.0,Thanh Hóa,Lái xe,other|techGap,employed,6014748,1,True,0,0,1,0,0,1.5,low,north,thanh hóa,2026-04-19T00:38:59.574286
worker_0667,53,female,upper_secondary,single,salary_range|skills,23.0,Hải Dương,Công nhân sản xuất,,employed,10901409,3,True,0,0,0,0,0,0.0,low,north,hải dương,2026-04-19T00:38:59.574318
worker_0668,65,other,college,single,salary_range|skills,30.0,Thanh Hóa,Nhân viên phục vụ,health,unemployed,0,4,True,1,0,0,0,0,2.0,medium,north,thanh hóa,2026-04-19T00:38:59.574354
worker_0669,49,other,primary,single,salary_range|skills,22.0,Hà Nội,Giúp việc / Dịch vụ,techGap,retired,10030699,1,True,0,0,1,0,0,1.5,low,north,hà nội,2026-04-19T00:38:59.574383
worker_0670,50,other,primary,single,salary_range|skills,27.0,Đà Lạt,Thợ lành nghề,,retired,11487172,1,True,0,0,0,0,0,0.0,low,central_highlands,lâm đồng,2026-04-19T00:38:59.574401
worker_0671,59,other,upper_secondary,divorced,salary_range|skills,30.0,Hà Nội,Công nhân sản xuất,health|location,retired,11449616,3,True,1,0,0,1,0,3.0,medium,north,hà nội,2026-04-19T00:38:59.574431
worker_0672,55,female,college,widowed,salary_range|skills,30.0,Nha Trang,Giúp việc / Dịch vụ,,unemployed,0,4,True,0,0,0,0,0,0.0,low,central,khánh hòa,2026-04-19T00:38:59.574450
worker_0673,52,female,primary,married,salary_range|skills,24.0,Đà Nẵng,Nhân viên phục vụ,techGap|health,self-employed,6779241,1,True,1,0,1,0,0,3.5,medium,central,đà nẵng,2026-04-19T00:38:59.574481
worker_0675,52,female,primary,divorced,skills,27.0,Vĩnh Phúc,Nông dân / Nông nghiệp,,unemployed,0,1,True,0,0,0,0,0,0.0,low,north,vĩnh phúc,2026-04-19T00:38:59.574581
worker_0676,56,other,upper_secondary,divorced,salary_range|skills,30.0,Hải Dương,Nông dân / Nông nghiệp,other,retired,3461568,3,True,0,0,0,0,0,0.0,low,north,hải dương,2026-04-19T00:38:59.574816
worker_0677,52,other,primary,divorced,skills,27.0,Hải Dương,Công nhân sản xuất,family|techGap|health,employed,9075422,1,True,1,1,1,0,0,5.0,high,north,hải dương,2026-04-19T00:38:59.574959
worker_0678,50,other,primary,married,salary_range|skills,27.0,Nam Định,Bảo vệ,,retired,14065454,1,True,0,0,0,0,0,0.0,low,north,nam định,2026-04-19T00:38:59.575019
worker_0679,57,male,upper_secondary,widowed,salary_range|skills,28.0,Hà Nội,Giúp việc / Dịch vụ,location|techGap|health,retired,7094236,3,True,1,0,1,1,0,4.5,medium,north,hà nội,2026-04-19T00:38:59.575054
worker_0680,62,male,upper_secondary,married,salary_range|skills,30.0,Vĩnh Phúc,Lái xe,location,retired,9793383,3,True,0,0,0,1,0,1.0,low,north,vĩnh phúc,2026-04-19T00:38:59.575106
worker_0684,56,male,college,single,salary_range|skills,26.0,Hải Phòng,Lao động xây dựng,family|location,retired,9463546,4,True,0,1,0,1,0,2.5,medium,north,hải phòng,2026-04-19T00:38:59.575315
worker_0685,46,male,upper_secondary,married,salary_range|skills,20.0,Thái Nguyên,Lái xe,health|family,retired,4211397,3,True,1,1,0,0,0,3.5,medium,north,thái nguyên,2026-04-19T00:38:59.575364
worker_0686,42,male,college,widowed,salary_range|skills,15.0,Huế,Nhân viên phục vụ,other,self-employed,5025080,4,True,0,0,0,0,0,0.0,low,central,thừa thiên huế,2026-04-19T00:38:59.575390
worker_0687,36,female,college,widowed,salary_range|skills,15.0,TP. Hồ Chí Minh,Nhân viên kho vận,location|techGap,retired,10347036,4,True,0,0,1,1,0,2.5,medium,south_east,hồ chí minh,2026-04-19T00:38:59.575425
worker_0688,51,male,upper_secondary,married,salary_range|skills,28.0,Bắc Ninh,Nhân viên bán hàng,,retired,14619426,3,True,0,0,0,0,0,0.0,low,north,bắc ninh,2026-04-19T00:38:59.575462
worker_0689,61,female,primary,widowed,skills,30.0,Nam Định,Công nhân sản xuất,family|location,employed,3955897,1,True,0,1,0,1,0,2.5,medium,north,nam định,2026-04-19T00:38:59.575500
worker_0690,47,female,upper_secondary,married,salary_range|skills,20.0,Thanh Hóa,Lái xe,other|family|location,retired,5644174,3,True,0,1,0,1,0,2.5,medium,north,thanh hóa,2026-04-19T00:38:59.575540
worker_0691,52,male,college,divorced,salary_range|skills,22.0,Thái Nguyên,Kế toán / Hành chính,family|other|health,self-employed,11059143,4,True,1,1,0,0,0,3.5,medium,north,thái nguyên,2026-04-19T00:38:59.575586
worker_0693,46,male,university,single,salary_range|skills,20.0,Hải Dương,Lao động xây dựng,location|other|techGap,self-employed,13107371,5,True,0,0,1,1,0,2.5,medium,north,hải dương,2026-04-19T00:38:59.575679
worker_0695,46,male,college,widowed,salary_range,24.0,Hải Dương,Nhân viên bán hàng,,self-employed,10905755,4,True,0,0,0,0,0,0.0,low,north,hải dương,2026-04-19T00:38:59.575767
worker_0697,36,male,upper_secondary,divorced,salary_range|skills,11.0,Bắc Ninh,Nhân viên phục vụ,,self-employed,11499702,3,True,0,0,0,0,0,0.0,low,north,bắc ninh,2026-04-19T00:38:59.575884
worker_0698,49,female,college,single,salary_range|skills,24.0,Vĩnh Phúc,Bảo vệ,health|other,employed,5369736,4,True,1,0,0,0,0,2.0,medium,north,vĩnh phúc,2026-04-19T00:38:59.575936
worker_0699,44,male,college,divorced,salary_range|skills,20.0,Thái Nguyên,Nhân viên kho vận,family,retired,7361423,4,True,0,1,0,0,0,1.5,low,north,thái nguyên,2026-04-19T00:38:59.576047
worker_0700,39,other,upper_secondary,widowed,salary_range|skills,11.0,Đà Lạt,Nhân viên phục vụ,,self-employed,13733986,3,True,0,0,0,0,0,0.0,low,central_highlands,lâm đồng,2026-04-19T00:38:59.576096
worker_0702,47,female,upper_secondary,widowed,skills,26.0,Bắc Ninh,Kế toán / Hành chính,family,employed,12740225,3,True,0,1,0,0,0,1.5,low,north,bắc ninh,2026-04-19T00:38:59.576295
worker_0703,54,other,upper_secondary,single,salary_range|skills,27.0,Bình Dương,Pha chế,techGap|other|family,self-employed,4436722,3,True,0,1,1,0,0,3.0,medium,south_east,bình dương,2026-04-19T00:38:59.576379
worker_0704,44,other,upper_secondary,single,salary_range|skills,22.0,Hải Dương,Công nhân sản xuất,health,self-employed,3780631,3,True,1,0,0,0,0,2.0,medium,north,hải dương,2026-04-19T00:38:59.576459
worker_0706,52,female,primary,divorced,salary_range|skills,27.0,Nha Trang,Bảo vệ,health|techGap,self-employed,13690254,1,True,1,0,1,0,0,3.5,medium,central,khánh hòa,2026-04-19T00:38:59.576995
worker_0707,37,other,upper_secondary,married,salary_range|skills,13.0,Huế,Kế toán / Hành chính,techGap|family|other,employed,5618540,3,True,0,1,1,0,0,3.0,medium,central,thừa thiên huế,2026-04-19T00:38:59.577083
worker_0708,53,male,college,divorced,salary_range|skills,23.0,Nha Trang,Pha chế,techGap,self-employed,5819565,4,True,0,0,1,0,0,1.5,low,central,khánh hòa,2026-04-19T00:38:59.577143
worker_0709,42,other,primary,divorced,skills,21.0,Bắc Ninh,Nhân viên bán hàng,techGap|health,self-employed,14989504,1,True,1,0,1,0,0,3.5,medium,north,bắc ninh,2026-04-19T00:38:59.577257
worker_0711,39,female,primary,single,salary_range|skills,14.0,Đà Lạt,Lao động xây dựng,family|other,retired,13891902,1,True,0,1,0,0,0,1.5,low,central_highlands,lâm đồng,2026-04-19T00:38:59.577478
worker_0712,65,female,college,married,salary_range|skills,30.0,Vinhy,Giúp việc / Dịch vụ,health|family,self-employed,7024892,4,True,1,1,0,0,0,3.5,medium,north,nghệ an,2026-04-19T00:38:59.577564
worker_0713,53,other,primary,widowed,salary_range|skills,30.0,Bình Dương,Bảo vệ,,employed,5975857,1,True,0,0,0,0,0,0.0,low,south_east,bình dương,2026-04-19T00:38:59.577743
worker_0714,39,male,primary,divorced,salary_range|skills,16.0,Hải Phòng,Bảo vệ,family|techGap|location,retired,13646763,1,True,0,1,1,1,0,4.0,medium,north,hải phòng,2026-04-19T00:38:59.577898
worker_0715,43,female,primary,single,salary_range|skills,19.0,Bắc Ninh,Bảo vệ,,unemployed,0,1,True,0,0,0,0,0,0.0,low,north,bắc ninh,2026-04-19T00:38:59.578004
worker_0716,54,female,upper_secondary,divorced,skills,30.0,Nha Trang,Giúp việc / Dịch vụ,family|other,unemployed,0,3,True,0,1,0,0,0,1.5,low,central,khánh hòa,2026-04-19T00:38:59.578055
worker_0717,51,male,primary,divorced,salary_range|skills,30.0,Hải Dương,Bảo vệ,other|techGap|location,retired,5454110,1,True,0,0,1,1,0,2.5,medium,north,hải dương,2026-04-19T00:38:59.578872
worker_0718,57,male,university,widowed,salary_range|skills,30.0,Hà Nội,Công nhân sản xuất,techGap|other,self-employed,8017310,5,True,0,0,1,0,0,1.5,low,north,hà nội,2026-04-19T00:38:59.579015
worker_0719,50,female,college,divorced,salary_range|skills,30.0,Huế,Nhân viên kho vận,techGap,retired,7083541,4,True,0,0,1,0,0,1.5,low,central,thừa thiên huế,2026-04-19T00:38:59.579082
worker_0720,42,other,primary,married,salary_range|skills,19.0,Hà Nội,Nông dân / Nông nghiệp,health,self-employed,6864740,1,True,1,0,0,0,0,2.0,medium,north,hà nội,2026-04-19T00:38:59.579237
worker_0721,46,male,college,married,salary_range,24.0,Thái Nguyên,Kế toán / Hành chính,family,unemployed,0,4,True,0,1,0,0,0,1.5,low,north,thái nguyên,2026-04-19T00:38:59.579328
worker_0724,39,male,college,widowed,salary_range|skills,17.0,Huế,Kế toán / Hành chính,,self-employed,5554322,4,True,0,0,0,0,0,0.0,low,central,thừa thiên huế,2026-04-19T00:38:59.579651
worker_0725,51,male,primary,single,salary_range|skills,25.0,Bình Dương,Nhân viên bán hàng,,employed,7135992,1,True,0,0,0,0,0,0.0,low,south_east,bình dương,2026-04-19T00:38:59.579729
worker_0726,53,female,upper_secondary,widowed,salary_range|skills,23.0,Đà Nẵng,Bảo vệ,,retired,9343473,3,True,0,0,0,0,0,0.0,low,central,đà nẵng,2026-04-19T00:38:59.579818
worker_0727,39,male,university,single,salary_range|skills,11.0,Bình Dương,Nông dân / Nông nghiệp,other|location|family,retired,3138683,5,True,0,1,0,1,0,2.5,medium,south_east,bình dương,2026-04-19T00:38:59.579920
worker_0728,57,male,primary,married,salary_range|skills,30.0,Vĩnh Phúc,Giúp việc / Dịch vụ,location|techGap,unemployed,0,1,True,0,0,1,1,0,2.5,medium,north,vĩnh phúc,2026-04-19T00:38:59.580067
worker_0729,51,other,upper_secondary,divorced,salary_range|skills,28.0,Nha Trang,Pha chế,techGap|health|other,employed,7456822,3,True,1,0,1,0,0,3.5,medium,central,khánh hòa,2026-04-19T00:38:59.580275
worker_0730,48,female,upper_secondary,married,salary_range|skills,27.0,Cần Thơ,Kế toán / Hành chính,,retired,3348753,3,True,0,0,0,0,0,0.0,low,mekong,cần thơ,2026-04-19T00:38:59.580357
worker_0731,39,male,college,divorced,salary_range|skills,15.0,Nam Định,Lái xe,techGap|family,retired,10653622,4,True,0,1,1,0,0,3.0,medium,north,nam định,2026-04-19T00:38:59.580470
worker_0732,41,other,upper_secondary,married,salary_range|skills,13.0,Nha Trang,Lao động xây dựng,health|location,self-employed,8717801,3,True,1,0,0,1,0,3.0,medium,central,khánh hòa,2026-04-19T00:38:59.580522
worker_0734,53,male,college,single,salary_range|skills,24.0,Nam Định,Nhân viên kho vận,location|techGap|other,unemployed,0,4,True,0,0,1,1,0,2.5,medium,north,nam định,2026-04-19T00:38:59.580676
worker_0735,51,male,primary,widowed,salary_range|skills,26.0,Vĩnh Phúc,Kế toán / Hành chính,techGap,self-employed,7319939,1,True,0,0,1,0,0,1.5,low,north,vĩnh phúc,2026-04-19T00:38:59.580754
worker_0736,41,female,university,married,salary_range|skills,14.0,TP. Hồ Chí Minh,Nhân viên kho vận,family|other,unemployed,0,5,True,0,1,0,0,0,1.5,low,south_east,hồ chí minh,2026-04-19T00:38:59.580821
worker_0737,50,other,upper_secondary,divorced,salary_range|skills,24.0,Đà Nẵng,Kế toán / Hành chính,health,unemployed,0,3,True,1,0,0,0,0,2.0,medium,central,đà nẵng,2026-04-19T00:38:59.580909
worker_0739,49,other,primary,widowed,salary_range|skills,28.0,Hải Phòng,Nhân viên kho vận,techGap|location,retired,4897539,1,True,0,0,1,1,0,2.5,medium,north,hải phòng,2026-04-19T00:38:59.581073
worker_0740,43,other,upper_secondary,divorced,salary_range|skills,15.0,Hải Phòng,Lái xe,location,retired,8476485,3,True,0,0,0,1,0,1.0,low,north,hải phòng,2026-04-19T00:38:59.581133
worker_0741,59,male,upper_secondary,married,salary_range|skills,30.0,Hải Dương,Lái xe,health,self-employed,12580256,3,True,1,0,0,0,0,2.0,medium,north,hải dương,2026-04-19T00:38:59.581197
worker_0744,60,male,upper_secondary,divorced,salary_range|skills,30.0,Cần Thơ,Lái xe,,employed,9491571,3,True,0,0,0,0,0,0.0,low,mekong,cần thơ,2026-04-19T00:38:59.581467
worker_0745,64,other,university,divorced,salary_range|skills,30.0,Vĩnh Phúc,Bảo vệ,location|techGap|health,employed,13742122,5,True,1,0,1,1,0,4.5,medium,north,vĩnh phúc,2026-04-19T00:38:59.581564
worker_0746,65,male,upper_secondary,widowed,salary_range|skills,30.0,Bình Dương,Pha chế,location,employed,4389271,3,True,0,0,0,1,0,1.0,low,south_east,bình dương,2026-04-19T00:38:59.581627
worker_0747,63,male,college,single,salary_range|skills,30.0,Đà Nẵng,Bảo vệ,,employed,4901503,4,True,0,0,0,0,0,0.0,low,central,đà nẵng,2026-04-19T00:38:59.581679
worker_0748,44,male,college,divorced,salary_range|skills,14.0,Hà Nội,Thợ lành nghề,,retired,11905846,4,True,0,0,0,0,0,0.0,low,north,hà nội,2026-04-19T00:38:59.581737
worker_0750,56,female,upper_secondary,widowed,salary_range,30.0,Bình Dương,Bảo vệ,other,unemployed,0,3,True,0,0,0,0,0,0.0,low,south_east,bình dương,2026-04-19T00:38:59.581993
worker_0751,46,male,college,single,salary_range|skills,26.0,Hà Nội,Kế toán / Hành chính,,retired,10258098,4,True,0,0,0,0,0,0.0,low,north,hà nội,2026-04-19T00:38:59.582041
worker_0753,64,female,college,married,salary_range|skills,30.0,TP. Hồ Chí Minh,Công nhân sản xuất,,retired,5080747,4,True,0,0,0,0,0,0.0,low,south_east,hồ chí minh,2026-04-19T00:38:59.582171
worker_0754,46,other,upper_secondary,divorced,salary_range|skills,25.0,Nam Định,Bảo vệ,,unemployed,0,3,True,0,0,0,0,0,0.0,low,north,nam định,2026-04-19T00:38:59.582232
worker_0755,63,other,university,married,salary_range|skills,30.0,Vĩnh Phúc,Nhân viên bán hàng,techGap|health,retired,13476723,5,True,1,0,1,0,0,3.5,medium,north,vĩnh phúc,2026-04-19T00:38:59.582305
worker_0756,50,female,upper_secondary,married,salary_range,29.0,Thanh Hóa,Nhân viên kho vận,techGap,retired,7590824,3,True,0,0,1,0,0,1.5,low,north,thanh hóa,2026-04-19T00:38:59.582360
worker_0757,64,female,upper_secondary,widowed,salary_range|skills,30.0,Bắc Ninh,Nhân viên phục vụ,techGap|family|health,employed,14411337,3,True,1,1,1,0,0,5.0,high,north,bắc ninh,2026-04-19T00:38:59.582411
worker_0758,55,male,upper_secondary,married,salary_range,30.0,Hải Phòng,Giúp việc / Dịch vụ,,employed,4776169,3,True,0,0,0,0,0,0.0,low,north,hải phòng,2026-04-19T00:38:59.582458
worker_0759,47,other,university,married,salary_range|skills,20.0,Hải Phòng,Pha chế,techGap|family,unemployed,0,5,True,0,1,1,0,0,3.0,medium,north,hải phòng,2026-04-19T00:38:59.582535
worker_0760,51,male,primary,married,salary_range|skills,21.0,Đà Lạt,Thợ lành nghề,location,unemployed,0,1,True,0,0,0,1,0,1.0,low,central_highlands,lâm đồng,2026-04-19T00:38:59.582566
worker_0763,46,female,primary,widowed,salary_range|skills,21.0,Hà Nội,Bảo vệ,,employed,6749684,1,True,0,0,0,0,0,0.0,low,north,hà nội,2026-04-19T00:38:59.582756
worker_0764,55,male,upper_secondary,married,salary_range,27.0,Thanh Hóa,Giúp việc / Dịch vụ,,unemployed,0,3,True,0,0,0,0,0,0.0,low,north,thanh hóa,2026-04-19T00:38:59.582800
worker_0766,57,male,primary,married,salary_range|skills,28.0,Nam Định,Công nhân sản xuất,family|techGap,employed,6202043,1,True,0,1,1,0,0,3.0,medium,north,nam định,2026-04-19T00:38:59.582945
worker_0767,47,other,primary,married,salary_range|skills,22.0,Bắc Ninh,Công nhân sản xuất,,self-employed,3620155,1,True,0,0,0,0,0,0.0,low,north,bắc ninh,2026-04-19T00:38:59.582986
worker_0768,47,female,college,married,salary_range|skills,27.0,Hải Phòng,Nhân viên phục vụ,,employed,11567708,4,True,0,0,0,0,0,0.0,low,north,hải phòng,2026-04-19T00:38:59.583026
worker_0769,54,male,primary,married,salary_range|skills,30.0,Thanh Hóa,Lao động xây dựng,techGap|health|family,retired,3571771,1,True,1,1,1,0,0,5.0,high,north,thanh hóa,2026-04-19T00:38:59.583072
worker_0770,36,female,primary,single,salary_range|skills,11.0,Đà Lạt,Kế toán / Hành chính,,unemployed,0,1,True,0,0,0,0,0,0.0,low,central_highlands,lâm đồng,2026-04-19T00:38:59.583095
worker_0771,46,other,primary,married,salary_range|skills,24.0,Bắc Ninh,Giúp việc / Dịch vụ,family|techGap|location,employed,5800489,1,True,0,1,1,1,0,4.0,medium,north,bắc ninh,2026-04-19T00:38:59.583136
worker_0773,45,male,university,single,salary_range|skills,17.0,Bắc Ninh,Thợ lành nghề,techGap|health,self-employed,5808513,5,True,1,0,1,0,0,3.5,medium,north,bắc ninh,2026-04-19T00:38:59.583244
worker_0774,37,other,primary,single,salary_range|skills,16.0,Hà Nội,Công nhân sản xuất,location|health,employed,11604659,1,True,1,0,0,1,0,3.0,medium,north,hà nội,2026-04-19T00:38:59.583282
worker_0776,60,female,primary,widowed,salary_range|skills,30.0,Bắc Ninh,Nhân viên bán hàng,other|techGap,retired,13480067,1,True,0,0,1,0,0,1.5,low,north,bắc ninh,2026-04-19T00:38:59.583412
worker_0777,56,other,upper_secondary,divorced,salary_range,30.0,Vĩnh Phúc,Lái xe,location|health,retired,13222590,3,True,1,0,0,1,0,3.0,medium,north,vĩnh phúc,2026-04-19T00:38:59.583495
worker_0778,55,other,primary,single,salary_range|skills,30.0,Huế,Công nhân sản xuất,family,unemployed,0,1,True,0,1,0,0,0,1.5,low,central,thừa thiên huế,2026-04-19T00:38:59.583524
worker_0779,39,other,primary,married,salary_range|skills,12.0,Huế,Lái xe,techGap|health,self-employed,14251277,1,True,1,0,1,0,0,3.5,medium,central,thừa thiên huế,2026-04-19T00:38:59.583550
worker_0780,39,other,upper_secondary,single,salary_range|skills,10.0,TP. Hồ Chí Minh,Lao động xây dựng,,self-employed,3794662,3,True,0,0,0,0,0,0.0,low,south_east,hồ chí minh,2026-04-19T00:38:59.583591
worker_0781,61,male,college,single,salary_range|skills,30.0,Nam Định,Kế toán / Hành chính,health|other|location,retired,5556743,4,True,1,0,0,1,0,3.0,medium,north,nam định,2026-04-19T00:38:59.583644
worker_0782,42,male,primary,married,salary_range|skills,16.0,Vũng Tàu,Công nhân sản xuất,,unemployed,0,1,True,0,0,0,0,0,0.0,low,south_east,vũng tàu,2026-04-19T00:38:59.583686
worker_0783,44,male,university,married,salary_range|skills,17.0,Cần Thơ,Bảo vệ,family|techGap|other,unemployed,0,5,True,0,1,1,0,0,3.0,medium,mekong,cần thơ,2026-04-19T00:38:59.583728
worker_0784,49,female,upper_secondary,married,salary_range|skills,19.0,Vinhy,Kế toán / Hành chính,,self-employed,13932944,3,True,0,0,0,0,0,0.0,low,north,nghệ an,2026-04-19T00:38:59.583758
worker_0786,48,female,college,single,salary_range|skills,27.0,Vĩnh Phúc,Lái xe,other,self-employed,11627887,4,True,0,0,0,0,0,0.0,low,north,vĩnh phúc,2026-04-19T00:38:59.583891
worker_0787,56,male,college,married,salary_range|skills,26.0,Bình Dương,Kế toán / Hành chính,,employed,5509121,4,True,0,0,0,0,0,0.0,low,south_east,bình dương,2026-04-19T00:38:59.583926
worker_0789,61,male,primary,widowed,salary_range|skills,30.0,Đà Nẵng,Nhân viên bán hàng,,unemployed,0,1,True,0,0,0,0,0,0.0,low,central,đà nẵng,2026-04-19T00:38:59.584041
worker_0790,36,female,primary,married,salary_range|skills,10.0,Vũng Tàu,Nông dân / Nông nghiệp,health|location|techGap,retired,12153656,1,True,1,0,1,1,0,4.5,medium,south_east,vũng tàu,2026-04-19T00:38:59.584101
worker_0791,56,other,upper_secondary,single,salary_range,30.0,TP. Hồ Chí Minh,Nông dân / Nông nghiệp,family|other|techGap,self-employed,11757732,3,True,0,1,1,0,0,3.0,medium,south_east,hồ chí minh,2026-04-19T00:38:59.584155
worker_0792,57,male,primary,divorced,skills,30.0,Hải Phòng,Nhân viên kho vận,techGap|family,self-employed,9019127,1,True,0,1,1,0,0,3.0,medium,north,hải phòng,2026-04-19T00:38:59.584207
worker_0793,46,female,primary,divorced,skills,16.0,Hải Dương,Giúp việc / Dịch vụ,family|other|health,self-employed,12333018,1,True,1,1,0,0,0,3.5,medium,north,hải dương,2026-04-19T00:38:59.584260
worker_0795,55,male,upper_secondary,single,salary_range,30.0,Vũng Tàu,Nông dân / Nông nghiệp,,retired,6314514,3,True,0,0,0,0,0,0.0,low,south_east,vũng tàu,2026-04-19T00:38:59.584396
worker_0796,47,male,upper_secondary,married,skills,20.0,Nha Trang,Lao động xây dựng,location|other|techGap,employed,10416298,3,True,0,0,1,1,0,2.5,medium,central,khánh hòa,2026-04-19T00:38:59.584428
worker_0797,59,other,primary,widowed,salary_range|skills,30.0,TP. Hồ Chí Minh,Nhân viên phục vụ,family|location|other,self-employed,12027689,1,True,0,1,0,1,0,2.5,medium,south_east,hồ chí minh,2026-04-19T00:38:59.584483
worker_0798,39,male,primary,divorced,salary_range|skills,10.0,Vĩnh Phúc,Công nhân sản xuất,,self-employed,14677886,1,True,0,0,0,0,0,0.0,low,north,vĩnh phúc,2026-04-19T00:38:59.584566
